genSrc,metro,city,cnt,capacity,areaCnt,areaCapacity,year
태양광,경남,통영시,11,484.16,1208,164370.48,2016
태양광,경남,하동군,95,12508.25,1208,164370.48,2016
태양광,경남,함안군,60,13635.28,1208,164370.48,2016
태양광,경남,함양군,14,1701.6,1208,164370.48,2016
태양광,경남,합천군,57,10584.19,1208,164370.48,2016
태양광,경북,경산시,58,7193.0,1976,280143.33,2016
태양광,경북,경주시,59,8633.41,1976,280143.33,2016
태양광,경북,고령군,22,2480.96,1976,280143.33,2016
태양광,경북,구미시,83,11611.03,1976,280143.33,2016
태양광,경북,군위군,50,8032.0,1976,280143.33,2016
태양광,경북,김천시,88,10641.03,1976,280143.33,2016
태양광,경북,문경시,32,6842.0,1976,280143.33,2016
태양광,경북,봉화군,74,12425.7,1976,280143.33,2016
태양광,경북,상주시,385,50591.17,1976,280143.33,2016
태양광,경북,성주군,67,11060.26,1976,280143.33,2016
태양광,경북,안동시,131,17665.69,1976,280143.33,2016
태양광,경북,영덕군,25,6662.16,1976,280143.33,2016
태양광,경북,영양군,92,11649.92,1976,280143.33,2016
태양광,경북,영주시,247,28036.57,1976,280143.33,2016
태양광,경북,영천시,139,22462.46,1976,280143.33,2016
태양광,경북,예천군,132,16772.91,1976,280143.33,2016
태양광,경북,울진군,9,592.6,1976,280143.33,2016
태양광,경북,의성군,114,26050.97,1976,280143.33,2016
태양광,경북,청도군,26,1905.13,1976,280143.33,2016
태양광,경북,청송군,58,6515.15,1976,280143.33,2016
태양광,경북,칠곡군,30,2850.33,1976,280143.33,2016
태양광,경북,포항시,55,9468.88,1976,280143.33,2016
태양광,광주,광산구,203,31241.21,398,45537.87,2016
태양광,광주,남구,16,1004.3,398,45537.87,2016
태양광,광주,동구,9,1512.78,398,45537.87,2016
태양광,광주,북구,109,8354.22,398,45537.87,2016
태양광,광주,서구,61,3425.36,398,45537.87,2016
태양광,대구,남구,2,28.0,120,10253.67,2016
태양광,대구,달서구,28,3051.41,120,10253.67,2016
태양광,대구,달성군,42,5082.04,120,10253.67,2016
태양광,대구,동구,14,795.76,120,10253.67,2016
태양광,대구,북구,21,889.3,120,10253.67,2016
태양광,대구,서구,2,60.0,120,10253.67,2016
태양광,대구,수성구,11,347.16,120,10253.67,2016
태양광,대전,대덕구,20,781.93,89,3896.0,2016
태양광,대전,동구,13,441.98,89,3896.0,2016
태양광,대전,서구,18,578.44,89,3896.0,2016
태양광,대전,유성구,21,1455.11,89,3896.0,2016
태양광,대전,중구,17,638.54,89,3896.0,2016
태양광,부산,강서구,57,11612.95,152,18822.68,2016
태양광,부산,금정구,10,389.46,152,18822.68,2016
태양광,부산,기장군,17,2340.02,152,18822.68,2016
태양광,부산,남구,3,266.85,152,18822.68,2016
태양광,부산,동구,3,94.0,152,18822.68,2016
태양광,부산,동래구,9,520.48,152,18822.68,2016
태양광,부산,부산진구,5,438.5,152,18822.68,2016
태양광,부산,북구,4,254.29,152,18822.68,2016
태양광,부산,사상구,11,943.45,152,18822.68,2016
태양광,부산,사하구,12,1143.13,152,18822.68,2016
태양광,부산,서구,1,19.52,152,18822.68,2016
태양광,부산,수영구,2,61.0,152,18822.68,2016
태양광,부산,연제구,2,112.85,152,18822.68,2016
태양광,부산,영도구,4,187.55,152,18822.68,2016
태양광,부산,중구,2,104.28,152,18822.68,2016
태양광,부산,해운대구,10,334.35,152,18822.68,2016
태양광,서울,강남구,12,1168.96,238,12190.51,2016
태양광,서울,강동구,9,461.7,238,12190.51,2016
태양광,서울,강북구,14,397.66,238,12190.51,2016
태양광,서울,강서구,9,259.54,238,12190.51,2016
태양광,서울,관악구,10,269.4,238,12190.51,2016
태양광,서울,광진구,18,1258.81,238,12190.51,2016
태양광,서울,구로구,11,606.78,238,12190.51,2016
태양광,서울,금천구,10,521.02,238,12190.51,2016
태양광,서울,노원구,11,461.11,238,12190.51,2016
태양광,서울,도봉구,12,455.42,238,12190.51,2016
태양광,서울,동대문구,7,179.0,238,12190.51,2016
태양광,서울,동작구,7,184.76,238,12190.51,2016
태양광,서울,마포구,13,588.54,238,12190.51,2016
태양광,서울,서대문구,8,245.3,238,12190.51,2016
태양광,서울,서초구,10,436.49,238,12190.51,2016
태양광,서울,성동구,2,1091.88,238,12190.51,2016
태양광,서울,성북구,21,513.68,238,12190.51,2016
태양광,서울,송파구,12,500.56,238,12190.51,2016
태양광,서울,양천구,5,70.13,238,12190.51,2016
태양광,서울,영등포구,8,1083.72,238,12190.51,2016
태양광,서울,용산구,3,28.0,238,12190.51,2016
태양광,서울,은평구,13,365.75,238,12190.51,2016
태양광,서울,종로구,2,21.0,238,12190.51,2016
태양광,서울,중구,4,853.3,238,12190.51,2016
태양광,서울,중랑구,7,168.0,238,12190.51,2016
태양광,세종,,59,7297.3,59,7297.3,2016
태양광,울산,남구,16,1255.65,87,8814.17,2016
태양광,울산,동구,3,55.0,87,8814.17,2016
태양광,울산,북구,23,2892.0,87,8814.17,2016
태양광,울산,울주군,40,4294.14,87,8814.17,2016
태양광,울산,중구,5,317.38,87,8814.17,2016
태양광,인천,강화군,67,3827.42,161,13210.21,2016
태양광,인천,계양구,4,243.06,161,13210.21,2016
태양광,인천,남구,8,553.26,161,13210.21,2016
태양광,인천,남동구,12,633.3,161,13210.21,2016
태양광,인천,부평구,7,551.36,161,13210.21,2016
태양광,인천,서구,31,1953.9,161,13210.21,2016
태양광,인천,연수구,2,38.0,161,13210.21,2016
태양광,인천,옹진군,7,685.0,161,13210.21,2016
태양광,인천,중구,23,4724.91,161,13210.21,2016
태양광,전남,강진군,266,28417.18,4415,518380.92,2016
태양광,전남,고흥군,514,57640.9,4415,518380.92,2016
태양광,전남,곡성군,152,18732.56,4415,518380.92,2016
태양광,전남,광양시,73,7897.48,4415,518380.92,2016
태양광,전남,구례군,17,2285.24,4415,518380.92,2016
태양광,전남,나주시,332,42980.04,4415,518380.92,2016
태양광,전남,담양군,237,26447.36,4415,518380.92,2016
태양광,전남,목포시,45,4961.79,4415,518380.92,2016
태양광,전남,무안군,181,19104.83,4415,518380.92,2016
태양광,전남,보성군,128,18456.05,4415,518380.92,2016
태양광,전남,순천시,205,29222.45,4415,518380.92,2016
태양광,전남,신안군,57,5698.47,4415,518380.92,2016
태양광,전남,여수시,92,9649.68,4415,518380.92,2016
태양광,전남,영광군,136,12939.64,4415,518380.92,2016
태양광,전남,영암군,326,35520.52,4415,518380.92,2016
태양광,전남,완도군,350,37179.74,4415,518380.92,2016
태양광,전남,장성군,201,30493.51,4415,518380.92,2016
태양광,전남,장흥군,96,11887.03,4415,518380.92,2016
태양광,전남,진도군,55,6790.65,4415,518380.92,2016
태양광,전남,함평군,171,18748.81,4415,518380.92,2016
태양광,전남,해남군,613,73657.15,4415,518380.92,2016
태양광,전남,화순군,168,19669.84,4415,518380.92,2016
태양광,전북,고창군,484,53099.56,6317,637605.98,2016
태양광,전북,군산시,353,35223.49,6317,637605.98,2016
태양광,전북,김제시,919,89949.41,6317,637605.98,2016
태양광,전북,남원시,550,55563.59,6317,637605.98,2016
태양광,전북,무주군,19,3149.2,6317,637605.98,2016
태양광,전북,부안군,301,33131.83,6317,637605.98,2016
태양광,전북,순창군,124,14473.94,6317,637605.98,2016
태양광,전북,완주군,344,35408.28,6317,637605.98,2016
태양광,전북,익산시,944,106253.82,6317,637605.98,2016
태양광,전북,임실군,425,39599.67,6317,637605.98,2016
태양광,전북,장수군,129,15828.95,6317,637605.98,2016
태양광,전북,전주시,326,20917.7,6317,637605.98,2016
태양광,전북,정읍시,1151,108194.03,6317,637605.98,2016
태양광,전북,진안군,248,26812.51,6317,637605.98,2016
태양광,제주,서귀포시,21,3028.76,45,4392.21,2016
태양광,제주,제주시,24,1363.45,45,4392.21,2016
태양광,충남,계룡시,6,202.22,2298,266293.43,2016
태양광,충남,공주시,230,22718.26,2298,266293.43,2016
태양광,충남,금산군,91,7114.52,2298,266293.43,2016
태양광,충남,논산시,490,51757.16,2298,266293.43,2016
태양광,충남,당진시,118,15866.36,2298,266293.43,2016
태양광,충남,보령시,167,21780.96,2298,266293.43,2016
태양광,충남,부여군,256,30878.91,2298,266293.43,2016
태양광,충남,서산시,114,14519.4,2298,266293.43,2016
태양광,충남,서천군,204,21768.03,2298,266293.43,2016
태양광,충남,아산시,146,15581.09,2298,266293.43,2016
태양광,충남,연기군,29,1775.79,2298,266293.43,2016
태양광,충남,예산군,102,9025.54,2298,266293.43,2016
태양광,충남,천안시,98,10570.67,2298,266293.43,2016
태양광,충남,청양군,54,7964.32,2298,266293.43,2016
태양광,충남,태안군,109,18669.25,2298,266293.43,2016
태양광,충남,홍성군,84,16100.95,2298,266293.43,2016
태양광,충북,괴산군,159,15014.42,1396,119866.01,2016
태양광,충북,단양군,27,3656.88,1396,119866.01,2016
태양광,충북,보은군,145,11370.31,1396,119866.01,2016
태양광,충북,영동군,76,15191.57,1396,119866.01,2016
태양광,충북,옥천군,213,15482.57,1396,119866.01,2016
태양광,충북,음성군,93,7619.16,1396,119866.01,2016
태양광,충북,제천시,89,10102.59,1396,119866.01,2016
태양광,충북,증평군,41,3480.42,1396,119866.01,2016
태양광,충북,진천군,70,7623.35,1396,119866.01,2016
태양광,충북,청원군,1,49.55,1396,119866.01,2016
태양광,충북,청주시,301,15585.82,1396,119866.01,2016
태양광,충북,충주시,181,14689.37,1396,119866.01,2016
풍력,강원,강릉시,1,80.0,2,179.0,2016
풍력,강원,홍천군,1,99.0,2,179.0,2016
풍력,경남,창녕군,1,20.0,2,26.0,2016
풍력,경남,하동군,1,6.0,2,26.0,2016
풍력,제주,제주시,1,99.4,1,99.4,2016
바이오,강원,원주시,1,980.0,2,1780.0,2016
바이오,강원,춘천시,1,800.0,2,1780.0,2016
바이오,경기,이천시,1,250.0,1,250.0,2016
바이오,경남,양산시,4,2360.0,5,2810.0,2016
바이오,경남,진주시,1,450.0,5,2810.0,2016
바이오,광주,광산구,1,20.0,1,20.0,2016
바이오,전남,담양군,1,640.0,1,640.0,2016
바이오,전북,고창군,1,80.0,4,650.0,2016
바이오,전북,김제시,1,50.0,4,650.0,2016
바이오,전북,정읍시,2,520.0,4,650.0,2016
바이오,제주,제주시,1,99.0,1,99.0,2016
바이오,충남,논산시,1,600.0,2,660.0,2016
바이오,충남,청양군,1,60.0,2,660.0,2016
바이오,충북,청주시,1,750.0,1,750.0,2016
폐기물,강원,속초시,2,880.0,3,1378.0,2016
폐기물,강원,태백시,1,498.0,3,1378.0,2016
폐기물,경남,거창군,1,133.0,3,673.0,2016
폐기물,경남,창원시,1,400.0,3,673.0,2016
폐기물,경남,함양군,1,140.0,3,673.0,2016
폐기물,경북,성주군,1,170.0,2,330.0,2016
폐기물,경북,칠곡군,1,160.0,2,330.0,2016
폐기물,전북,전주시,1,160.0,1,160.0,2016
폐기물,충남,보령시,1,440.0,1,440.0,2016
폐기물,충북,음성군,1,500.0,2,1260.0,2016
폐기물,충북,충주시,1,760.0,2,1260.0,2016
소수력,강원,강릉시,2,870.0,5,1863.0,2016
소수력,강원,철원군,1,465.0,5,1863.0,2016
소수력,강원,홍천군,1,430.0,5,1863.0,2016
소수력,강원,화천군,1,98.0,5,1863.0,2016
소수력,경기,구리시,1,45.0,1,45.0,2016
소수력,경북,문경시,1,220.0,5,1349.0,2016
소수력,경북,봉화군,1,410.0,5,1349.0,2016
소수력,경북,상주시,1,189.0,5,1349.0,2016
소수력,경북,영주시,2,530.0,5,1349.0,2016
연료전지,경북,포항시,1,300.0,1,300.0,2016
매립지가스(LFG),대전,대덕구,1,99.0,1,99.0,2016
소수력,부산,금정구,1,55.0,1,55.0,2016
소수력,서울,강서구,2,100.0,3,400.0,2016
소수력,서울,동작구,1,300.0,3,400.0,2016
소수력,전남,담양군,1,35.0,3,160.0,2016
소수력,전남,순천시,1,80.0,3,160.0,2016
소수력,전남,완도군,1,45.0,3,160.0,2016
해양에너지,전남,진도군,1,110.0,1,110.0,2016
소수력,전북,고창군,1,99.0,3,209.0,2016
소수력,전북,순창군,2,110.0,3,209.0,2016
소수력,충남,논산시,1,320.0,4,1470.0,2016
소수력,충남,보령시,1,490.0,4,1470.0,2016
소수력,충남,아산시,1,180.0,4,1470.0,2016
소수력,충남,예산군,1,480.0,4,1470.0,2016
매립지가스(LFG),충북,충주시,1,95.0,1,95.0,2016
태양광,강원,강릉시,124,18929.0,1560,196297.24,2017
태양광,강원,고성군,100,22305.0,1560,196297.24,2017
태양광,강원,동해시,26,2516.0,1560,196297.24,2017
태양광,강원,삼척시,54,8493.0,1560,196297.24,2017
태양광,강원,속초시,32,2859.0,1560,196297.24,2017
태양광,강원,양구군,246,26197.0,1560,196297.24,2017
태양광,강원,양양군,17,2091.0,1560,196297.24,2017
태양광,강원,영월군,84,9722.0,1560,196297.24,2017
태양광,강원,원주시,195,22938.24,1560,196297.24,2017
태양광,강원,인제군,115,12555.0,1560,196297.24,2017
태양광,강원,정선군,53,7412.0,1560,196297.24,2017
태양광,강원,철원군,89,13011.0,1560,196297.24,2017
태양광,강원,춘천시,123,9216.0,1560,196297.24,2017
태양광,강원,태백시,28,2965.0,1560,196297.24,2017
태양광,강원,평창군,51,5785.0,1560,196297.24,2017
태양광,강원,홍천군,79,7524.0,1560,196297.24,2017
태양광,강원,화천군,35,5545.0,1560,196297.24,2017
태양광,강원,횡성군,109,16234.0,1560,196297.24,2017
태양광,경기,가평군,56,4018.06,1974,165012.17,2017
태양광,경기,고양시,89,7539.09,1974,165012.17,2017
태양광,경기,과천시,2,119.0,1974,165012.17,2017
태양광,경기,광명시,3,88.28,1974,165012.17,2017
태양광,경기,광주시,60,3954.91,1974,165012.17,2017
태양광,경기,구리시,5,755.0,1974,165012.17,2017
태양광,경기,군포시,2,992.8,1974,165012.17,2017
태양광,경기,김포시,108,8570.95,1974,165012.17,2017
태양광,경기,남양주시,50,3294.04,1974,165012.17,2017
태양광,경기,동두천시,14,997.0,1974,165012.17,2017
태양광,경기,부천시,7,265.81,1974,165012.17,2017
태양광,경기,성남시,21,2307.4,1974,165012.17,2017
태양광,경기,수원시,45,2893.97,1974,165012.17,2017
태양광,경기,시흥시,46,6377.96,1974,165012.17,2017
태양광,경기,안산시,58,4337.63,1974,165012.17,2017
태양광,경기,안성시,114,14712.03,1974,165012.17,2017
태양광,경기,안양시,8,436.54,1974,165012.17,2017
태양광,경기,양주시,66,2965.74,1974,165012.17,2017
태양광,경기,양평군,59,4261.6,1974,165012.17,2017
태양광,경기,여주시,129,13064.46,1974,165012.17,2017
태양광,경기,연천군,55,4165.84,1974,165012.17,2017
태양광,경기,오산시,10,484.76,1974,165012.17,2017
태양광,경기,용인시,77,8013.92,1974,165012.17,2017
태양광,경기,의왕시,4,183.07,1974,165012.17,2017
태양광,경기,의정부시,11,337.51,1974,165012.17,2017
태양광,경기,이천시,101,9808.09,1974,165012.17,2017
태양광,경기,파주시,155,10855.09,1974,165012.17,2017
태양광,경기,평택시,207,13787.66,1974,165012.17,2017
태양광,경기,포천시,126,12413.26,1974,165012.17,2017
태양광,경기,하남시,14,1391.54,1974,165012.17,2017
태양광,경기,화성시,272,21619.16,1974,165012.17,2017
태양광,경남,거제시,23,1585.41,1565,223312.28,2017
태양광,경남,거창군,133,27305.64,1565,223312.28,2017
태양광,경남,고성군,124,18770.82,1565,223312.28,2017
태양광,경남,김해시,125,16768.86,1565,223312.28,2017
태양광,경남,남해군,71,4061.71,1565,223312.28,2017
태양광,경남,밀양시,95,9725.65,1565,223312.28,2017
태양광,경남,사천시,153,16678.68,1565,223312.28,2017
태양광,경남,산청군,109,14708.66,1565,223312.28,2017
태양광,경남,양산시,56,8888.3,1565,223312.28,2017
태양광,경남,의령군,43,8072.12,1565,223312.28,2017
태양광,경남,진주시,92,17498.99,1565,223312.28,2017
태양광,경남,창녕군,75,12028.0,1565,223312.28,2017
태양광,경남,창원시,130,16432.73,1565,223312.28,2017
태양광,경남,통영시,15,690.16,1565,223312.28,2017
태양광,경남,하동군,119,12372.1,1565,223312.28,2017
태양광,경남,함안군,87,16788.28,1565,223312.28,2017
태양광,경남,함양군,20,4301.23,1565,223312.28,2017
태양광,경남,합천군,95,16634.94,1565,223312.28,2017
태양광,경북,경산시,84,11464.11,2674,403163.71,2017
태양광,경북,경주시,89,14461.65,2674,403163.71,2017
태양광,경북,고령군,34,4174.96,2674,403163.71,2017
태양광,경북,구미시,143,19574.51,2674,403163.71,2017
태양광,경북,군위군,65,12702.0,2674,403163.71,2017
태양광,경북,김천시,134,20425.03,2674,403163.71,2017
태양광,경북,문경시,64,13089.78,2674,403163.71,2017
태양광,경북,봉화군,93,17185.7,2674,403163.71,2017
태양광,경북,상주시,475,65052.63,2674,403163.71,2017
태양광,경북,성주군,101,17634.37,2674,403163.71,2017
태양광,경북,안동시,205,29111.95,2674,403163.71,2017
태양광,경북,영덕군,25,5875.56,2674,403163.71,2017
태양광,경북,영양군,110,13431.92,2674,403163.71,2017
태양광,경북,영주시,291,36450.47,2674,403163.71,2017
태양광,경북,영천시,184,33909.46,2674,403163.71,2017
태양광,경북,예천군,179,23327.81,2674,403163.71,2017
태양광,경북,울진군,19,1284.6,2674,403163.71,2017
태양광,경북,의성군,170,38287.61,2674,403163.71,2017
태양광,경북,청도군,34,3387.13,2674,403163.71,2017
태양광,경북,청송군,59,6708.69,2674,403163.71,2017
태양광,경북,칠곡군,49,4989.33,2674,403163.71,2017
태양광,경북,포항시,67,10634.44,2674,403163.71,2017
태양광,광주,광산구,274,46050.84,530,71733.57,2017
태양광,광주,남구,31,5185.24,530,71733.57,2017
태양광,광주,동구,12,2552.78,530,71733.57,2017
태양광,광주,북구,139,12679.69,530,71733.57,2017
태양광,광주,서구,74,5265.02,530,71733.57,2017
태양광,대구,남구,5,189.73,171,23055.03,2017
태양광,대구,달서구,36,5749.37,171,23055.03,2017
태양광,대구,달성군,59,8042.21,171,23055.03,2017
태양광,대구,동구,22,1712.76,171,23055.03,2017
태양광,대구,북구,29,4933.9,171,23055.03,2017
태양광,대구,서구,3,110.0,171,23055.03,2017
태양광,대구,수성구,17,2317.06,171,23055.03,2017
태양광,대전,대덕구,34,2676.97,153,9574.62,2017
태양광,대전,동구,26,1157.32,153,9574.62,2017
태양광,대전,서구,36,1554.45,153,9574.62,2017
태양광,대전,유성구,33,3268.33,153,9574.62,2017
태양광,대전,중구,24,917.55,153,9574.62,2017
태양광,부산,강서구,75,13473.45,186,22643.27,2017
태양광,부산,금정구,10,404.46,186,22643.27,2017
태양광,부산,기장군,18,2833.02,186,22643.27,2017
태양광,부산,남구,5,362.85,186,22643.27,2017
태양광,부산,동구,3,94.0,186,22643.27,2017
태양광,부산,동래구,12,713.48,186,22643.27,2017
태양광,부산,부산진구,6,454.5,186,22643.27,2017
태양광,부산,북구,4,254.29,186,22643.27,2017
태양광,부산,사상구,11,1535.07,186,22643.27,2017
태양광,부산,사하구,15,1356.41,186,22643.27,2017
태양광,부산,서구,2,59.52,186,22643.27,2017
태양광,부산,수영구,3,156.19,186,22643.27,2017
태양광,부산,연제구,2,112.85,186,22643.27,2017
태양광,부산,영도구,4,187.55,186,22643.27,2017
태양광,부산,중구,4,151.28,186,22643.27,2017
태양광,부산,해운대,6,164.0,186,22643.27,2017
태양광,부산,해운대구,6,330.35,186,22643.27,2017
태양광,서울,강남구,15,1284.96,291,20471.74,2017
태양광,서울,강동구,11,507.7,291,20471.74,2017
태양광,서울,강북구,14,397.66,291,20471.74,2017
태양광,서울,강서구,12,506.16,291,20471.74,2017
태양광,서울,관악구,14,906.4,291,20471.74,2017
태양광,서울,광진구,21,1778.81,291,20471.74,2017
태양광,서울,구로구,12,659.78,291,20471.74,2017
태양광,서울,금천구,14,800.89,291,20471.74,2017
태양광,서울,노원구,12,531.53,291,20471.74,2017
태양광,서울,도봉구,16,592.8,291,20471.74,2017
태양광,서울,동대문구,10,303.0,291,20471.74,2017
태양광,서울,동작구,7,184.76,291,20471.74,2017
태양광,서울,마포구,14,597.54,291,20471.74,2017
태양광,서울,서대문구,9,344.3,291,20471.74,2017
태양광,서울,서초구,9,403.49,291,20471.74,2017
태양광,서울,성동구,2,1091.88,291,20471.74,2017
태양광,서울,성북구,31,2916.75,291,20471.74,2017
태양광,서울,송파구,20,3637.43,291,20471.74,2017
태양광,서울,양천구,6,165.13,291,20471.74,2017
태양광,서울,영등포구,9,1148.72,291,20471.74,2017
태양광,서울,용산구,4,40.0,291,20471.74,2017
태양광,서울,은평구,14,540.75,291,20471.74,2017
태양광,서울,종로구,2,21.0,291,20471.74,2017
태양광,서울,중구,4,853.3,291,20471.74,2017
태양광,서울,중랑구,9,257.0,291,20471.74,2017
태양광,세종,가람동,1,327.0,83,12076.3,2017
태양광,세종,금남면,8,565.24,83,12076.3,2017
태양광,세종,부강면,7,647.7,83,12076.3,2017
태양광,세종,소정면,4,75.84,83,12076.3,2017
태양광,세종,연기면,3,1169.0,83,12076.3,2017
태양광,세종,연동면,19,1608.02,83,12076.3,2017
태양광,세종,연서면,11,1471.0,83,12076.3,2017
태양광,세종,장군면,4,288.5,83,12076.3,2017
태양광,세종,전동면,6,837.0,83,12076.3,2017
태양광,세종,전의면,4,715.0,83,12076.3,2017
태양광,세종,조치원읍,7,312.0,83,12076.3,2017
태양광,세종,한솔동,9,4060.0,83,12076.3,2017
태양광,울산,남구,17,1303.65,103,12661.17,2017
태양광,울산,동구,5,189.0,103,12661.17,2017
태양광,울산,북구,26,4266.0,103,12661.17,2017
태양광,울산,울주군,50,6585.14,103,12661.17,2017
태양광,울산,중구,5,317.38,103,12661.17,2017
태양광,인천,강화군,97,6632.42,221,21827.81,2017
태양광,인천,계양구,4,243.06,221,21827.81,2017
태양광,인천,남구,11,995.26,221,21827.81,2017
태양광,인천,남동구,18,1632.7,221,21827.81,2017
태양광,인천,부평구,8,781.36,221,21827.81,2017
태양광,인천,서구,40,3414.3,221,21827.81,2017
태양광,인천,연수구,5,492.0,221,21827.81,2017
태양광,인천,옹진군,9,925.0,221,21827.81,2017
태양광,인천,중구,29,6711.71,221,21827.81,2017
태양광,전남,강진군,307,33728.25,5140,640268.19,2017
태양광,전남,고흥군,569,62910.92,5140,640268.19,2017
태양광,전남,곡성군,170,20912.36,5140,640268.19,2017
태양광,전남,광양시,81,10111.48,5140,640268.19,2017
태양광,전남,구례군,19,2395.24,5140,640268.19,2017
태양광,전남,나주시,415,70471.02,5140,640268.19,2017
태양광,전남,담양군,253,28237.11,5140,640268.19,2017
태양광,전남,목포시,69,8225.79,5140,640268.19,2017
태양광,전남,무안군,217,22540.03,5140,640268.19,2017
태양광,전남,보성군,141,19788.49,5140,640268.19,2017
태양광,전남,순천시,297,40960.01,5140,640268.19,2017
태양광,전남,신안군,57,5432.15,5140,640268.19,2017
태양광,전남,여수시,116,14476.03,5140,640268.19,2017
태양광,전남,영광군,152,17596.92,5140,640268.19,2017
태양광,전남,영암군,364,40363.31,5140,640268.19,2017
태양광,전남,완도군,417,44240.64,5140,640268.19,2017
태양광,전남,장성군,230,32647.02,5140,640268.19,2017
태양광,전남,장흥군,102,12683.03,5140,640268.19,2017
태양광,전남,진도군,70,10594.15,5140,640268.19,2017
태양광,전남,함평군,189,25494.6,5140,640268.19,2017
태양광,전남,해남군,682,84900.05,5140,640268.19,2017
태양광,전남,화순군,223,31559.59,5140,640268.19,2017
태양광,전북,고창군,503,55670.56,7447,791878.03,2017
태양광,전북,군산시,440,52068.44,7447,791878.03,2017
태양광,전북,김제시,1137,117842.6,7447,791878.03,2017
태양광,전북,남원시,652,65989.45,7447,791878.03,2017
태양광,전북,무주군,23,3465.2,7447,791878.03,2017
태양광,전북,부안군,362,42151.43,7447,791878.03,2017
태양광,전북,순창군,136,16511.39,7447,791878.03,2017
태양광,전북,완주군,407,44785.06,7447,791878.03,2017
태양광,전북,익산시,1127,129042.74,7447,791878.03,2017
태양광,전북,임실군,491,45781.73,7447,791878.03,2017
태양광,전북,장수군,174,26057.34,7447,791878.03,2017
태양광,전북,전주시,417,34263.53,7447,791878.03,2017
태양광,전북,정읍시,1312,128184.74,7447,791878.03,2017
태양광,전북,진안군,266,30063.82,7447,791878.03,2017
태양광,제주,서귀포시,22,3047.76,49,4867.21,2017
태양광,제주,제주시,27,1819.45,49,4867.21,2017
태양광,충남,계룡시,8,489.18,2978,373992.04,2017
태양광,충남,공주시,262,25033.38,2978,373992.04,2017
태양광,충남,금산군,146,17576.74,2978,373992.04,2017
태양광,충남,논산시,577,65610.11,2978,373992.04,2017
태양광,충남,당진시,160,19143.8,2978,373992.04,2017
태양광,충남,보령시,232,28651.96,2978,373992.04,2017
태양광,충남,부여군,305,37914.12,2978,373992.04,2017
태양광,충남,서산시,182,23113.93,2978,373992.04,2017
태양광,충남,서천군,255,34730.03,2978,373992.04,2017
태양광,충남,아산시,197,22454.95,2978,373992.04,2017
태양광,충남,연기군,29,1775.79,2978,373992.04,2017
태양광,충남,예산군,128,12313.06,2978,373992.04,2017
태양광,충남,천안시,119,13361.74,2978,373992.04,2017
태양광,충남,청양군,100,15845.37,2978,373992.04,2017
태양광,충남,태안군,124,21528.33,2978,373992.04,2017
태양광,충남,홍성군,154,34449.55,2978,373992.04,2017
태양광,충북,괴산군,200,19040.0,1770,168076.55,2017
태양광,충북,단양군,32,4453.0,1770,168076.55,2017
태양광,충북,보은군,176,17567.0,1770,168076.55,2017
태양광,충북,영동군,92,18037.0,1770,168076.55,2017
태양광,충북,옥천군,262,20930.0,1770,168076.55,2017
태양광,충북,음성군,104,8385.0,1770,168076.55,2017
태양광,충북,제천시,162,19624.0,1770,168076.55,2017
태양광,충북,증평군,57,4907.0,1770,168076.55,2017
태양광,충북,진천군,89,11376.0,1770,168076.55,2017
태양광,충북,청원군,1,49.55,1770,168076.55,2017
태양광,충북,청주시,376,23749.0,1770,168076.55,2017
태양광,충북,충주시,219,19959.0,1770,168076.55,2017
풍력,강원,강릉시,1,80.0,2,179.0,2017
풍력,강원,홍천군,1,99.0,2,179.0,2017
풍력,경남,하동군,1,6.0,1,6.0,2017
풍력,제주,제주시,1,99.4,1,99.4,2017
풍력,충남,서산시,1,20.0,1,20.0,2017
바이오,강원,원주시,1,980.0,2,1780.0,2017
바이오,강원,춘천시,1,800.0,2,1780.0,2017
바이오,경기,연천군,1,450.0,3,1200.0,2017
바이오,경기,이천시,2,750.0,3,1200.0,2017
바이오,경남,양산시,2,1420.0,3,1870.0,2017
바이오,경남,진주시,1,450.0,3,1870.0,2017
바이오,광주,광산구,1,20.0,1,20.0,2017
바이오,전남,담양군,1,640.0,1,640.0,2017
바이오,전북,고창군,1,80.0,4,650.0,2017
바이오,전북,김제시,1,50.0,4,650.0,2017
바이오,전북,정읍시,2,520.0,4,650.0,2017
바이오,충남,논산시,1,600.0,3,1100.0,2017
바이오,충남,청양군,2,500.0,3,1100.0,2017
바이오,충북,청주시,1,750.0,2,845.0,2017
바이오,충북,충주시,1,95.0,2,845.0,2017
폐기물,강원,속초시,2,880.0,3,1378.0,2017
폐기물,강원,태백시,1,498.0,3,1378.0,2017
폐기물,경기,김포시,1,909.0,1,909.0,2017
폐기물,경남,거창군,1,133.0,3,673.0,2017
폐기물,경남,창원시,1,400.0,3,673.0,2017
폐기물,경남,함양군,1,140.0,3,673.0,2017
폐기물,경북,성주군,1,170.0,2,330.0,2017
폐기물,경북,칠곡군,1,160.0,2,330.0,2017
폐기물,전남,무안군,1,480.0,1,480.0,2017
폐기물,전북,전주시,1,320.0,1,320.0,2017
폐기물,충남,보령시,1,440.0,1,440.0,2017
폐기물,충북,음성군,1,500.0,2,1260.0,2017
폐기물,충북,충주시,1,760.0,2,1260.0,2017
소수력,강원,강릉시,2,870.0,5,1863.0,2017
소수력,강원,철원군,1,465.0,5,1863.0,2017
